#,Customer/Vendor Code,Customer/Vendor Name,Export/Import,PD/CHA,BP Reference No.,Posting Date,Due Date,Document Date,Internal Number,Document Number,E/IR,ER/IR No,Membership Number,Previous Receipt No,Shipper Address,Tracking Number,Order Number,Pay to,NoP,Gross Comm. UOM,Gross Wt,U_NWeight,Net Comm. UOM,IEC No,PD Account,MAWB No,HAWB No,Shipment Type,Document Total,Document Currency,ExporterCode,ExporterName,CHA No,CHB Nm-PD,CHB Cd-PD,Item/Service Description,Row Total,AddSerChrg,Weight,Value,Commodity,NetWt,Total Tax,Rounding Diff. Amount,Taxable Amt,Control Account,CGST Amt @ 9%,SGST Amt @ 9%,IGST Amt @ 18%,SacCode,Irn Number,Receipt No,Cheque No
18459,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,11/08/2023,10/09/2023,11/08/2023,3376347,314120,ER No,4299,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,3121830,R1-JE9010B,1,Kgs,0.59,,CARAT,AAQFN4016M,PD-0579,02346740116,IPS/K004102,NORMAL,885,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,750,0,0,46572.17,CUT AND POLISHED DIAMOND,2.220000 CARAT,135,0,750,1040201014,67.5,67.5,0,996719,5896336240f8d723884f650b1390d5058d2c24cec655477c3a12869fa38fb8c7,,
18521,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,12/06/2023,12/07/2023,12/06/2023,3098363,284489,ER No,3822,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,1688969,R1-JE9010B,1,Kgs,1,,CARAT,AAQFN4016M,PD-0579,16055930980,2443,NORMAL,885,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,750,0,0,758001.16,LAB GROWN NON INDUSTRIAL POLISHED DIAMONDS,28.530000 CARAT,135,0,750,1040201014,67.5,67.5,0,996719,7431a644fe0518eff0178977e48207f6a1ba3607d52853444fcb00d4e73b61ba,252795,
18636,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,03/06/2023,03/07/2023,03/06/2023,3083382,281333,ER No,947,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,1494574,R1-JE9010B,1,Kgs,0.38,,CARAT,AAQFN4016M,PD-0579,17686482782,99013751141,NORMAL,885,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,750,0,0,1343000.12,CUT AND POLISHED DIAMOND,3.400000 CARAT,135,0,750,1040201014,67.5,67.5,0,996719,b5fda855c8a3c3246b674754674b334fb86abf22277784c67198ce2aa03e328a,252795,
18669,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,20/06/2023,20/07/2023,20/06/2023,3118316,289168,ER No,7645,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,1868779,R1-JE9010B,1,Kgs,2.98,,CARAT,AAQFN4016M,PD-0579,02345892556,IPS/K002475,NORMAL,932,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,790,0,0,3484357.73,LAB GROWN NON INDUSTRIAL POLISHED DIAMONDS,75.440000 CARAT,142.2,-0.2,790,1040201014,71.1,71.1,0,996719,604442d25935ac9a7b62d98e85f9ebd539f2994ff7a6a651090d15ad7a030383,252795,
19072,C04516,NIVODA LLP.,Import,PD - Account,Custodian-PD,08/08/2023,07/09/2023,08/08/2023,3367840,312736,IR No,303628,M5112,,"NA,VILLEPARLE,STAYA PRASAD CHS LTD, DIXIT CROSS ROAD,MUMBAI-400057 Maharashtra India",,7199637,R1-JE9010B,1,Kgs,1.4,,"CARAT,CARAT",AAQFN4016M,PD-0579,12554943114,7888195,RE-IMPORT,932,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,790,0,0,3772703,"LAB GROWN NON INDUSTRIAL POLISHED DIAMONDS,CUT AND POLISHED DIAMOND","42.390000 CARAT,CARAT",142.2,-0.2,790,1040201014,71.1,71.1,0,996719,c05f6a95822ce0ea19de8853cad329813fbb9d919c90e65c26d1dd634b91e6d3,254541,
19179,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,19/07/2023,18/08/2023,19/07/2023,3267294,303233,ER No,7615,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,2558379,R1-JE9010B,3,Kgs,8.07,,"CARAT,CARAT",AAQFN4016M,PD-0579,12554762105,99013759290,NORMAL,1027,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,870,0,0,7763011.35,"CUT AND POLISHED DIAMOND,LAB GROWN NON INDUSTRIAL POLISHED DIAMONDS","351.120000 CARAT,CARAT",156.6,0.4,870,1040201014,78.3,78.3,0,996719,c3768b77ac3c6b17cb2f6fb3e507ccb5470b803c52e7efe1470c664b2972c51a,254396,
19186,C04516,NIVODA LLP.,Import,PD - Account,Custodian-PD,13/07/2023,12/08/2023,13/07/2023,3253263,300564,IR No,301742,M5112,,"GW8010,""Bandra (East), Mumbai - 400051."",""G' Blcok, Bandra Kurla Complex"",MUMBAI-400051 Maharashtra India",,6761523,R1-JE9010B,1,Kgs,0.8,,"CARAT,CARAT",AAQFN4016M,PD-0579,12554942613,7887823,RE-IMPORT,885,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,750,0,0,1184784,"CUT AND POLISHED DIAMOND,LAB GROWN NON INDUSTRIAL POLISHED DIAMONDS","17.590000 CARAT,CARAT",135,0,750,1040201014,67.5,67.5,0,996719,0c868d7db66e23716d863c6847f04fe8797684f0e5c48e0baf2dc545cb8c22c1,254396,
19301,C04516,NIVODA LLP.,Import,PD - Account,Custodian-PD,30/08/2023,29/09/2023,30/08/2023,3485458,323012,IR No,304739,M5112,,"FE9011,""BANDRA KURLA COMPLEX, BANDRA EAST"",G,Mumbai-400051 Maharashtra India",,7530282,R1-JE9010B,1,Kgs,0.7,,CARAT,AAQFN4016M,PD-0579,12556337971,7888523,RE-IMPORT,885,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,750,0,0,532245,LAB GROWN NON INDUSTRIAL POLISHED DIAMONDS,9.420000 CARAT,135,0,750,1040201014,67.5,67.5,0,996719,fc7e4b339fafd036f802d83e12ddf48bc2312c92c42a938c28e8d22d00a331b0,,
19392,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,17/06/2023,17/07/2023,17/06/2023,3111140,287888,ER No,6613,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,1812782,R1-JE9010B,1,Kgs,0.61,,CARAT,AAQFN4016M,PD-0579,02345892512,IPS/K002412,NORMAL,885,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,750,0,0,24437.77,LAB GROWN NON INDUSTRIAL POLISHED DIAMONDS,3.100000 CARAT,135,0,750,1040201014,67.5,67.5,0,996719,877a0d69f5361a0a8a475591350ffb574fc486dc453b35bafa4b32f3ef35245f,252795,
19433,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,06/07/2023,05/08/2023,06/07/2023,3233310,296979,ER No,2111,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,2260095,R1-JE9010B,2,Kgs,4.65,,CARAT,AAQFN4016M,PD-0579,02346256722,IPS/K003009,NORMAL,932,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,790,0,0,3478305.72,CUT AND POLISHED DIAMOND,93.670000 CARAT,142.2,-0.2,790,1040201014,71.1,71.1,0,996719,55cdd45d76a781a0a4d7504c5f99494cb8d6f5f50bf3b1ab8791d870964b2985,253685,
19458,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,10/04/2023,10/05/2023,10/04/2023,2852908,253680,ER No,3413,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,9179392,R1-JE9010B,6,Kgs,18.42,,CARAT,AAQFN4016M,PD-0579,72470244926,0811,NORMAL,2053,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,1740,0,0,21361010.78,CUT AND POLISHED DIAMOND,449.040000 CARAT,313.2,-0.2,1740,1040201014,156.6,156.6,0,996719,1111eaba88f4dc744a33912f8d309ddbc802e0caa5bd4123f2adfdb1f28631a6,250919,
19497,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,25/04/2023,25/05/2023,25/04/2023,2881354,261640,ER No,9922,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,9530221,R1-JE9010B,2,Kgs,5.19,,CARAT,AAQFN4016M,PD-0579,72470266593,99013743698,NORMAL,1392,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,1180,0,0,6345003.83,CUT AND POLISHED DIAMOND,167.390000 CARAT,212.4,-0.4,1180,1040201014,106.2,106.2,0,996719,f0e0a53d6eea5c81710e5ea8b87ace11325bf204aa5dcb2690a8263460c1fdfc,251338,
19607,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,06/04/2023,06/05/2023,06/04/2023,2839278,252137,ER No,1851,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,9090844,R1-JE9010B,1,Kgs,0.64,,CARAT,AAQFN4016M,PD-0579,02344619061,0127,NORMAL,1298,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,1100,0,0,299457.19,PRECIOUS STONE SAPPHIRE PINK SAPP,9.570000 CARAT,198,0,1100,1040201014,99,99,0,996719,4f339eb58626cafea66b9845d0a4f170a5da0db5441ac244cdc30bfc701a3bb6,250860,
19653,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,16/05/2023,15/06/2023,16/05/2023,3003686,271738,ER No,8419,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,1052622,R1-JE9010B,1,Kgs,0.74,,CARAT,AAQFN4016M,PD-0579,02345464764,IPS/K001391,NORMAL,1298,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,1100,0,0,10250.61,LAB GROWN NON INDUSTRIAL POLISHED DIAMONDS,0.550000 CARAT,198,0,1100,1040201014,99,99,0,996719,4c8099732ebb20ddedefe6d1b9e09b4cd109ccd35e33f9b4b1797808e79c02f8,252793,
19663,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,04/05/2023,03/06/2023,04/05/2023,2990876,266438,ER No,1596,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,9759605,R1-JE9010B,2,Kgs,5.01,,CARAT,AAQFN4016M,PD-0579,02345064224,IPS/K001029,NORMAL,1345,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,1140,0,0,4608359.84,CUT AND POLISHED DIAMOND,64.990000 CARAT,205.2,-0.2,1140,1040201014,102.6,102.6,0,996719,322e2ebf261d5c8a55d43843f571703f28a67a33a262ad1ffcf29237adef62ef,251687,
19690,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,06/04/2023,06/05/2023,06/04/2023,2839288,252147,ER No,2223,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,9113704,R1-JE9010B,1,Kgs,0.92,,CARAT,AAQFN4016M,PD-0579,02344619061,IPS/K000179,NORMAL,1298,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,1100,0,0,385490.35,LAB. GROWN CPD,12.620000 CARAT,198,0,1100,1040201014,99,99,0,996719,56fda4357b000f93ade9bd0d56d5f7732f664af56852e93da9193ac431a87d44,250860,
19706,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,10/04/2023,10/05/2023,10/04/2023,2852910,253681,ER No,3300,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,9176974,R1-JE9010B,5,Kgs,15.83,,CARAT,AAQFN4016M,PD-0579,72470244941,99013740722,NORMAL,2336,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,1980,0,0,27380033.94,CUT AND POLISHED DIAMOND,597.430000 CARAT,356.4,-0.4,1980,1040201014,178.2,178.2,0,996719,895854168a2b48653f7d4a21d8f965963a4ef5a3fe38612ce17d28d8ee24888d,250919,
19796,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,11/05/2023,10/06/2023,11/05/2023,2999616,269992,ER No,4783,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,9939730,R1-JE9010B,1,Kgs,0.8,,CARAT,AAQFN4016M,PD-0579,16055928913,99013746827,NORMAL,1298,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,1100,0,0,333999.44,CUT AND POLISHED DIAMOND,9.770000 CARAT,198,0,1100,1040201014,99,99,0,996719,ebc7a87484e1dce30a674f5d85fb85670065f90035ed6cf2db38ffc5eb161d0c,252793,
19915,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,21/06/2023,21/07/2023,21/06/2023,3120895,289834,ER No,8287,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,1898536,R1-JE9010B,1,Kgs,0.63,,CARAT,AAQFN4016M,PD-0579,16058727126,4455,NORMAL,885,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,750,0,0,699995.6,CUT AND POLISHED DIAMOND,20.020000 CARAT,135,0,750,1040201014,67.5,67.5,0,996719,83f0edfc9b221d58892789735458e38577e56ebc6c4dd41150b1d079ba940478,252795,
19942,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,13/07/2023,12/08/2023,13/07/2023,3253039,300381,ER No,5072,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,2418337,R1-JE9010B,1,Kgs,3.02,,"CARAT,CARAT",AAQFN4016M,PD-0579,02346255532,3240,NORMAL,932,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,790,0,0,3562489.42,"CUT AND POLISHED DIAMOND,LAB GROWN NON INDUSTRIAL POLISHED DIAMONDS","93.040000 CARAT,CARAT",142.2,-0.2,790,1040201014,71.1,71.1,0,996719,fb436c821ce5eec56166bc4dd75819441a16bad26ac1d616986458db3588cfdf,254396,
19945,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,02/05/2023,01/06/2023,02/05/2023,2975166,265005,ER No,366,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,9707334,R1-JE9010B,1,Kgs,0.58,,CARAT,AAQFN4016M,PD-0579,02344928660,IPS/K000941,NORMAL,1298,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,1100,0,0,1252.47,CUT AND POLISHED DIAMOND,0.930000 CARAT,198,0,1100,1040201014,99,99,0,996719,cce72d8312891a503765b12c4a611cb20c876f17ae43a7da86deb67fae70c9df,251687,
20001,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,31/08/2023,30/09/2023,31/08/2023,3495771,323769,ER No,12933,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,3594879,R1-JE9010B,1,Kgs,1.25,,"CARAT,CARAT",AAQFN4016M,PD-0579,17682629890,99013766886,NORMAL,885,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,750,0,0,880278.16,"CUT AND POLISHED DIAMOND,LAB GROWN NON INDUSTRIAL POLISHED DIAMONDS","44.440000 CARAT,CARAT",135,0,750,1040201014,67.5,67.5,0,996719,c5ccb78b95dff69796a53fb1d747c7449bda7243e43bf4490dfbb8d6262bb229,,
20198,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,04/05/2023,03/06/2023,04/05/2023,2990765,266327,ER No,1335,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,9760414,R1-JE9010B,1,Kgs,0.3,,CARAT,AAQFN4016M,PD-0579,16055928681,99013745554,NORMAL,1298,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,1100,0,0,2000,PRECIOUS STONES NATURAL RUBY,0.320000 CARAT,198,0,1100,1040201014,99,99,0,996719,54272d506d648f04f150aa5e215f0cd058ed4dd7f859c4844287df430e07b9b3,251687,
20342,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,18/05/2023,17/06/2023,18/05/2023,3006242,273213,ER No,9810,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,1099985,R1-JE9010B,2,Kgs,4.48,,CARAT,AAQFN4016M,PD-0579,12553808720,8172,NORMAL,1345,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,1140,0,0,2502996.2,LAB GROWN NON INDUSTRIAL POLISHED DIAMONDS,113.530000 CARAT,205.2,-0.2,1140,1040201014,102.6,102.6,0,996719,e7b6876147228bc3d63d0e554d124c358ef4361f7c4ceb1f4d5e2397c6134439,252793,
20409,C04516,NIVODA LLP.,Import,PD - Account,Custodian-PD,03/08/2023,02/09/2023,03/08/2023,3349783,310177,IR No,303178,M5112,,"NA,MUMBAI 400 057.,NANDA PATKER ROAD VILEPARLE EAST,MUMBAI-400 057 Maharashtra India",,7111188,R1-JE9010B,1,Kgs,0.57,,CARAT,AAQFN4016M,PD-0579,72472051560,11015429576,RE-IMPORT,885,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,750,0,0,524406,LAB GROWN NON INDUSTRIAL POLISHED DIAMONDS,9.470000 CARAT,135,0,750,1040201014,67.5,67.5,0,996719,1adec522e126c300422ecf714da5205bb789c9dbb5db53faa6d198e715f610d0,254541,
20567,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,21/07/2023,20/08/2023,21/07/2023,3272391,304549,ER No,8810,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,2612612,R1-JE9010B,1,Kgs,0.85,,CARAT,AAQFN4016M,PD-0579,02346255672,IPS/K003506,NORMAL,885,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,750,0,0,107393.5,LAB GROWN NON INDUSTRIAL POLISHED DIAMONDS,9.090000 CARAT,135,0,750,1040201014,67.5,67.5,0,996719,88c828b5f37bc656d8b8cf98c0a12599fae528e27ec452b4389e61394d61a4b2,254396,
20646,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,24/04/2023,24/05/2023,24/04/2023,2879320,260712,ER No,9350,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,9499331,R1-JE9010B,6,Kgs,13.6,,CARAT,AAQFN4016M,PD-0579,12553808381,3414,NORMAL,1723,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,1460,0,0,13871992.54,CUT AND POLISHED DIAMOND,240.720000 CARAT,262.8,0.2,1460,1040201014,131.4,131.4,0,996719,fdc332c690a56ccd88638b2361718b522f758b5dfa2d498415165beead6d3d1d,251338,
20647,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,22/08/2023,21/09/2023,22/08/2023,3412998,319270,ER No,8945,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,3367536,R1-JE9010B,1,Kgs,0.68,,"CARAT,CARAT",AAQFN4016M,PD-0579,02346928490,4434,NORMAL,885,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,750,0,0,320510.52,"CUT AND POLISHED DIAMOND,LAB GROWN NON INDUSTRIAL POLISHED DIAMONDS","50.980000 CARAT,CARAT",135,0,750,1040201014,67.5,67.5,0,996719,b520d192ca3262ae432b3e78b420732d439363d90e222f13e816bb71f5bceb3f,255050,
20653,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,22/06/2023,22/07/2023,22/06/2023,3123689,290667,ER No,9135,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,1911543,R1-JE9010B,1,Kgs,0.53,,CARAT,AAQFN4016M,PD-0579,02345892582,2563,NORMAL,885,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,750,0,0,43311.28,CUT & POLISHED  PRECIOUS STONES EMERALD OVAL & PEAR,5.720000 CARAT,135,0,750,1040201014,67.5,67.5,0,996719,6b0fb0728055e3a8e1cac0c9cd805faa8ae2daacc04cd361888072bc9937b78d,252795,
20705,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,23/08/2023,22/09/2023,23/08/2023,3422675,319773,ER No,9304,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,3394533,R1-JE9010B,1,Kgs,0.57,,"CARAT,CARAT",AAQFN4016M,PD-0579,02346922455,4464,NORMAL,885,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,750,0,0,107584.81,"CUT AND POLISHED DIAMOND,LAB GROWN NON INDUSTRIAL POLISHED DIAMONDS","7.540000 CARAT,CARAT",135,0,750,1040201014,67.5,67.5,0,996719,a119ffd3a81c6d4d358c0ed8d983102af42ff2298845120a6e37839be113aabd,255050,
20784,C04516,NIVODA LLP.,Import,PD - Account,Custodian-PD,24/06/2023,24/07/2023,24/06/2023,3139602,291395,IR No,300554,M5112,,",1101-VIRAJ TOWERS,JN OF ANDHERI KURLA ROAD, ANDHERI EAST,MUMBAI-400069 Maharashtra India",,6535640,R1-JE9010B,1,Kgs,0.8,,CARAT,AAQFN4016M,PD-0579,12554942274,7887589,RE-IMPORT,885,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,750,0,0,400515,CUT AND POLISHED DIAMOND,3.210000 CARAT,135,0,750,1040201014,67.5,67.5,0,996719,d01b9990ae104aa109966ca94daf116b1e3becc201d626c4767e3efc3eb63359,252795,
20876,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,06/04/2023,06/05/2023,06/04/2023,2839281,252140,ER No,1847,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,9085837,R1-JE9010B,7,Kgs,15.85,,CARAT,AAQFN4016M,PD-0579,72470244856,99013740039,NORMAL,1770,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,1500,0,0,14745001.97,CUT AND POLISHED DIAMOND,301.190000 CARAT,270,0,1500,1040201014,135,135,0,996719,122455607e49bdb84969b721bb168322ba9d87eb161285f4b0f0e797dc263905,250860,
20905,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,25/04/2023,25/05/2023,25/04/2023,2881449,261735,ER No,10118,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,9516579,R1-JE9010B,1,Kgs,0.77,,CARAT,AAQFN4016M,PD-0579,02344928542,0689,NORMAL,1298,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,1100,0,0,25425.66,LAB. GROWN CPD,1.300000 CARAT,198,0,1100,1040201014,99,99,0,996719,3959dcb75b737940754ef784f112486dd407f5b42f47bb9e1ba5e01f86a5c256,251338,
20927,C04516,NIVODA LLP.,Import,PD - Account,Custodian-PD,14/08/2023,13/09/2023,14/08/2023,3384523,315097,IR No,303929,M5112,,"CC3100,BHARAT DIAMOND BOURSE,BANDRA KURLA COMPLEX  BANDRA EAST , MUMBAI,,MUMBAI-400051 Maharashtra India",,7274009,R1-JE9010B,1,Kgs,0.91,,"CARAT,CARAT",AAQFN4016M,PD-0579,72472094525,11015446095,RE-IMPORT,885,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,750,0,0,2374230,"CUT AND POLISHED DIAMOND,LAB GROWN NON INDUSTRIAL POLISHED DIAMONDS","20.510000 CARAT,CARAT",135,0,750,1040201014,67.5,67.5,0,996719,b35ef2391c8eca2d0a53f017494539850b19855b68a83f785eeab6d36a3d0674,,
20933,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,03/05/2023,02/06/2023,03/05/2023,2982780,265675,ER No,798,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,9732636,R1-JE9010B,1,Kgs,0.93,,CARAT,AAQFN4016M,PD-0579,02345064202,0988,NORMAL,1298,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,1100,0,0,180463.05,CUT AND POLISHED DIAMOND,9.390000 CARAT,198,0,1100,1040201014,99,99,0,996719,907f3828d47c37b0c65731c2412960d408ce45b66d143daca6d9cf9b0c8ff5f8,251687,
