CONBRN,CONBILLNO,CONBILLDATE,CONSHIPPER,CONCOSIGN,CONHAWBNO,CONHAWBDT,MAWB,CONMAWDT,TrackingNo,CONPRD1,CONPKGS,CONGRSWT,CONNETWT,CONSHPBILL,CONPORT,FREIGHT,OTHER,VALCHG,CONAGTFEE,CONCARRFEE,TOTAL,GST,ROUND OFF,AMOUNT DUE,CGSTAMT,SGSTAMT,IGSTAMT,UTGSTAMT,OCGSTAMT,OSGSTAMT,OIGSTAMT,OUTGSTAMT,FCGSTTAXRATE,CGST,FSGSTTAXRATE,SGST,FIGSTTAXRATE,IGST,FUTGSTTAXRATE,UTGST,ROUNDOFF,DISCOUNT,CONTOSHIP,SHIPPER,EXPRTNM,BILLTO,ServiceType,shipmentProductType,ShipmentDays,AIRLINECODE,AIRLINE,JOBNO,CIFVAL,CIFRS,GRNO,GRDT,ShipperPan,BillingPartyPanNo,IPSDDF,BLADD1,BLADD2,BLADD3,BLCITY,BLSTNAME,BLSTGSTSTATE,BLGSTNO,BLPANNO,BLCODE,BLPIN
BKC  ,2724BKCIPS001413,5/19/2023,N00691    ,W0800,IPS/K001467                   ,5/18/2023,02345464812,5/18/2023,398458721490,LAB GROWN CUT & POLISHED DIAMONDS,1,3.05,46.65,1103103,AMS,12699,0,0,0,5367,18066,3251.88,0,21318,0,0,966.06,0,0,0,0,0,0,0,0,0,18,2285.82,0,0,0.12,0,N00691,NIVODA LLP,WORLD D CENTRE ,NIVODA LLP,FEDEX,,,FE,FEDEX,KE909077            ,48369.4,4283110,WA 20230518060,5/18/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS001499,5/22/2023,N00691    ,N2673,IPS/K001481                   ,5/19/2023,02345464834,5/18/2023,398466701133,LAB GROWN CUT & POLISHED DIAMONDS,1,0.94,10.53,1120505,NYC,9850,0,645,0,2770,13265,2387.7,0,15653,0,0,498.6,0,0,0,0,0,0,0,0,0,18,1889.1,0,0,0.3,0,N00691,NIVODA LLP,NIVODA USA LLC                       .,NIVODA LLP,FEDEX,,,FE,FEDEX,KE909222            ,3986.43,322303,WA 20230518099,5/18/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS001500,5/22/2023,N00691    ,N2828,IPS/K001486                   ,5/19/2023,02345464823,5/19/2023,398505506108,LAB GROWN CUT & POLISHED DIAMONDS,1,0.85,5.74,1120886,VIC,11650,0,500,0,3037,15187,2733.66,0,17921,0,0,546.66,0,0,0,0,0,0,0,0,0,18,2187,0,0,0.34,0,N00691,NIVODA LLP,"NIVODA AUSTRALIA PTY LTD,,,,",NIVODA LLP,FEDEX,,,FE,FEDEX,KE909229            ,1332.43,72018,WA 20230518102,5/19/2023,AAQFN4016M,AAQFN4016M,850,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS001501,5/22/2023,N00691    ,N2828,IPS/K001503                   ,5/19/2023,02345464823,5/19/2023,398506614116,LAB GROWN CUT & POLISHED DIAMONDS,1,2.15,45.87,1131698,VIC,13899,0,3973,0,3953,21825,3928.5,0,25754,0,0,711.54,0,0,0,0,0,0,0,0,0,18,3216.96,0,0,0.5,0,N00691,NIVODA LLP,"NIVODA AUSTRALIA PTY LTD,,,,",NIVODA LLP,FEDEX,,,FE,FEDEX,KE909318            ,36752.86,1986492,WA 20230519094,5/19/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS001502,5/22/2023,N00691    ,W0800,IPS/K001510                   ,5/19/2023,02345464834,5/19/2023,398507864682,LAB GROWN CUT & POLISHED DIAMONDS,1,2.63,33.75,1134395,AMS,12699,0,0,0,4555,17254,3105.72,0,20360,0,0,819.9,0,0,0,0,0,0,0,0,0,18,2285.82,0,0,0.28,0,N00691,NIVODA LLP,WORLD D CENTRE ,NIVODA LLP,FEDEX,,,FE,FEDEX,KE909357            ,49965.85,4424476,WA 20230519105,5/19/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS001503,5/22/2023,N00691    ,N2848,IPS/K001522                   ,5/20/2023,02345464856,5/19/2023,398551115729,LAB GROWN CUT & POLISHED DIAMONDS,1,1.12,25.12,1146833,LON,10400,0,0,0,2117,12517,2253.06,0,14770,0,0,381.06,0,0,0,0,0,0,0,0,0,18,1872,0,0,-0.06,0,N00691,NIVODA LLP,"NIVODA LIMITED,,,,,",NIVODA LLP,FEDEX,,,FE,FEDEX,KE909482            ,4065.09,425412,WA 20230519160,5/19/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS001504,5/22/2023,N00691    ,N2828,IPS/K001527                   ,5/20/2023,02345464845,5/20/2023,398550861753,LAB GROWN CUT & POLISHED DIAMONDS,1,1.83,39.45,1156256,VIC,11650,0,2664,0,3070,17384,3129.12,0,20513,0,0,552.6,0,0,0,0,0,0,0,0,0,18,2576.52,0,0,-0.12,0,N00691,NIVODA LLP,"NIVODA AUSTRALIA PTY LTD,,,,",NIVODA LLP,FEDEX,,,FE,FEDEX,KE909510            ,24807.37,1332156,WA 20230519006,5/20/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS001505,5/22/2023,N00691    ,W0800,IPS/K001529                   ,5/20/2023,02345464856,5/20/2023,398550893759,LAB GROWN CUT & POLISHED DIAMONDS,1,2.44,30.31,1156818,AMS,12699,0,0,0,3743,16442,2959.56,0,19402,0,0,673.74,0,0,0,0,0,0,0,0,0,18,2285.82,0,0,0.44,0,N00691,NIVODA LLP,WORLD D CENTRE ,NIVODA LLP,FEDEX,,,FE,FEDEX,KE909509            ,31486.83,2764544,WA 20230519031,5/20/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS001506,5/22/2023,N00691    ,W0800,IPS/K001544                   ,5/20/2023,02345464856,5/20/2023,398551908280,LAB GROWN CUT & POLISHED DIAMONDS,1,1.41,5.47,1162882,AMS,10400,0,500,0,2930,13830,2489.4,0,16319,0,0,527.4,0,0,0,0,0,0,0,0,0,18,1962,0,0,-0.4,0,N00691,NIVODA LLP,WORLD D CENTRE ,NIVODA LLP,FEDEX,,,FE,FEDEX,KE909633            ,2793.78,245294,WA 20230520024,5/20/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS001601,5/26/2023,N00691    ,W0800,IPS/K001562                   ,5/22/2023,02345464871,5/22/2023,398585825418,LAB GROWN CUT & POLISHED DIAMONDS,1,3.22,56.77,1189354,AMS,12699,0,0,0,5367,18066,3251.88,0,21318,0,0,966.06,0,0,0,0,0,0,0,0,0,18,2285.82,0,0,0.12,0,N00691,NIVODA LLP,WORLD D CENTRE ,NIVODA LLP,FEDEX,,,FE,FEDEX,KE909772            ,31076.87,2728549,WA 20230522048,5/22/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS001602,5/26/2023,N00691    ,N2828,IPS/K001581                   ,5/23/2023,02345464893,5/23/2023,398649688639,LAB GROWN CUT & POLISHED DIAMONDS,1,2.03,48.69,1213891,VIC,13899,0,4822,0,3953,22674,4081.32,0,26755,0,0,711.54,0,0,0,0,0,0,0,0,0,18,3369.78,0,0,-0.32,0,N00691,NIVODA LLP,"NIVODA AUSTRALIA PTY LTD,,,,",NIVODA LLP,FEDEX,,,FE,FEDEX,KE909934            ,44893.78,2410796,WA 20230523056,5/23/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS001603,5/26/2023,N00691    ,W0800,IPS/K001596                   ,5/23/2023,02345464882,5/23/2023,398651248520,LAB GROWN CUT & POLISHED DIAMONDS,1,3.05,47.81,1219781,AMS,15599,0,0,0,5367,20966,3773.88,0,24740,0,0,966.06,0,0,0,0,0,0,0,0,0,18,2807.82,0,0,0.12,0,N00691,NIVODA LLP,WORLD D CENTRE ,NIVODA LLP,FEDEX,,,FE,FEDEX,KE910010            ,62006.38,5444160,WA 20230523063,5/23/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS001604,5/26/2023,N00691    ,N2848,IPS/K001601                   ,5/23/2023,02345464882,5/23/2023,398653228050,LAB GROWN CUT & POLISHED DIAMONDS,1,0.92,6.48,1221019,LON,10400,0,0,0,2930,13330,2399.4,0,15729,0,0,527.4,0,0,0,0,0,0,0,0,0,18,1872,0,0,-0.4,0,N00691,NIVODA LLP,"NIVODA LIMITED,,,,,",NIVODA LLP,FEDEX,,,FE,FEDEX,KE910053            ,2199.86,230215,WA 20230523066,5/23/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS001605,5/26/2023,N00691    ,N2828,IPS/K001604                   ,5/23/2023,02345464893,5/23/2023,398651749612,LAB GROW CUT & POLISHED DIAMONDS,1,0.78,0.41,1221356,VIC,11650,0,500,0,3070,15220,2739.6,0,17960,0,0,552.6,0,0,0,0,0,0,0,0,0,18,2187,0,0,0.4,0,N00691,NIVODA LLP,"NIVODA AUSTRALIA PTY LTD,,,,",NIVODA LLP,FEDEX,,,FE,FEDEX,KE910072            ,126.81,6810,WA 20230523068,5/23/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS001606,5/26/2023,N00691    ,N2673,IPS/K001607                   ,5/23/2023,02345464882,5/23/2023,398651928848,LAB GROWN CUT & POLISHED DIAMONDS,1,0.85,4.86,1221334,NYC,9850,0,500,0,2770,13120,2361.6,0,15482,0,0,498.6,0,0,0,0,0,0,0,0,0,18,1863,0,0,0.4,0,N00691,NIVODA LLP,NIVODA USA LLC                       .,NIVODA LLP,FEDEX,,,FE,FEDEX,KE910080            ,1373.09,111975,WA 20230523081,5/23/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS001607,5/26/2023,N00691    ,N2828,IPS/K001640                   ,5/25/2023,02345534440,5/24/2023,398704715460,CUT & POLISHED LAB GROWN DIAMONDS,1,1.98,35.17,1251338,VIC,13899,0,3799,0,3070,20768,3738.24,0,24506,0,0,552.6,0,0,0,0,0,0,0,0,0,18,3185.64,0,0,-0.24,0,N00691,NIVODA LLP,"NIVODA AUSTRALIA PTY LTD,,,,",NIVODA LLP,FEDEX,,,FE,FEDEX,KE910257            ,35368.65,1899297,20230524021,5/24/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS001608,5/26/2023,N00691    ,W0800,IPS/K001649                   ,5/25/2023,02345534436,5/24/2023,398705318215,CUT & POLISHED LAB GROWN DIAMONDS,1,3.12,54.35,1250688,AMS,15599,0,0,0,5367,20966,3773.88,0,24740,0,0,966.06,0,0,0,0,0,0,0,0,0,18,2807.82,0,0,0.12,0,N00691,NIVODA LLP,WORLD D CENTRE ,NIVODA LLP,FEDEX,,,FE,FEDEX,KE910280            ,54183.53,4757314,WA20230524024,5/24/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS001609,5/26/2023,N00691    ,N2673,IPS/K001650                   ,5/24/2023,02345534414,5/24/2023,398705272551,CUT & POLISHED DIAMONDS,1,0.8,2.04,1250800,NYC,9850,0,500,0,2770,13120,2361.6,0,15482,0,0,498.6,0,0,0,0,0,0,0,0,0,18,1863,0,0,0.4,0,N00691,NIVODA LLP,NIVODA USA LLC                       .,NIVODA LLP,FEDEX,,,FE,FEDEX,KE910279            ,1020.03,83183,WA20230524037,5/24/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS001610,5/26/2023,N00691    ,N2848,IPS/K001652                   ,5/25/2023,02345534436,5/24/2023,398709741415,CUT & POLISHED LAB GROWN DIAMONDS,1,0.87,2.71,1250970,LON,10400,0,0,0,2930,13330,2399.4,0,15729,0,0,527.4,0,0,0,0,0,0,0,0,0,18,1872,0,0,-0.4,0,N00691,NIVODA LLP,"NIVODA LIMITED,,,,,",NIVODA LLP,FEDEX,,,FE,FEDEX,KE910290            ,294.97,30869,WA20230524027,5/24/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS001611,5/26/2023,N00691    ,N2828,IPS/K001693                   ,5/25/2023,02345534440,5/25/2023,398757439349,LAB GROWN CUT & POLISHED DIAMONDS,1,2.61,63.4,1270944,VIC,13899,0,4640,0,4835,23374,4207.32,0,27581,0,0,870.3,0,0,0,0,0,0,0,0,0,18,3337.02,0,0,-0.32,0,N00691,NIVODA LLP,"NIVODA AUSTRALIA PTY LTD,,,,",NIVODA LLP,FEDEX,,,FE,FEDEX,KE910546            ,43199.61,2319819,WA 20230525034,5/25/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS001612,5/26/2023,N00691    ,W0800,IPS/K001699                   ,5/25/2023,02345534436,5/25/2023,"398757724160,3705",CUT & POLISHED DIAMONDS,2,4.45,72.45,1272799,AMS,12699,0,0,0,6993,19692,3544.56,0,23237,0,0,1258.74,0,0,0,0,0,0,0,0,0,18,2285.82,0,0,0.44,0,N00691,NIVODA LLP,WORLD D CENTRE ,NIVODA LLP,FEDEX,,,FE,FEDEX,KE910570            ,40617.04,3566176,WA 20230525040,5/25/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS001766,5/31/2023,N00691    ,N2828,IPS/K001732                   ,5/26/2023,02345534451,5/26/2023,398808925476,LAB GROWN CUT & POLISHED DIAMONDS,1,0.91,40.17,1297661,VIC,11650,0,2636,0,3070,17356,3124.08,0,20480,0,0,552.6,0,0,0,0,0,0,0,0,0,18,2571.48,0,0,-0.08,0,N00691,NIVODA LLP,"NIVODA AUSTRALIA PTY LTD,,,,",NIVODA LLP,FEDEX,,,FE,FEDEX,KE910753            ,24542.19,1317916,WA 20230526039,5/26/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS001767,5/31/2023,N00691    ,N2828,IPS/K001736                   ,5/26/2023,02345534451,5/26/2023,398808487920,LAB GROWN CUT & POLISHED DIAMONDS,1,2.11,42.98,1297671,VIC,13899,0,2931,0,3953,20783,3740.94,0,24524,0,0,711.54,0,0,0,0,0,0,0,0,0,18,3029.4,0,0,0.06,0,N00691,NIVODA LLP,"NIVODA AUSTRALIA PTY LTD,,,,",NIVODA LLP,FEDEX,,,FE,FEDEX,KE910756            ,27288.59,1465397,WA 20230526044,5/26/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS001768,5/31/2023,N00691    ,W0800,IPS/K001743                   ,5/26/2023,02345534462,5/26/2023,398809028205,LAB GROWN CUT & POLISHED DIAMONDS,1,0.85,5.79,1302063,AMS,10400,0,500,0,2933,13833,2489.94,0,16323,0,0,527.94,0,0,0,0,0,0,0,0,0,18,1962,0,0,0.06,0,N00691,NIVODA LLP,WORLD D CENTRE ,NIVODA LLP,FEDEX,,,FE,FEDEX,KE910807            ,2175.54,191012,WA 20230526063,5/26/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS001769,5/31/2023,N00691    ,N2848,IPS/K001746                   ,5/26/2023,02345534462,5/26/2023,398809120354,LAB GROWN CUT & POLISHED DIAMONDS,1,0.89,9.16,1300240,LON,10400,0,0,0,2930,13330,2399.4,0,15729,0,0,527.4,0,0,0,0,0,0,0,0,0,18,1872,0,0,-0.4,0,N00691,NIVODA LLP,"NIVODA LIMITED,,,,,",NIVODA LLP,FEDEX,,,FE,FEDEX,KE910786            ,3153.47,257165,WA 20230526050,5/26/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS001770,5/31/2023,N00691    ,W0800,IPS/K001750                   ,5/26/2023,02345534462,5/26/2023,"398809238360,9480",LAB GROWN CUT & POLISHED DIAMONDS,2,4.55,61.42,1303890,AMS,12699,0,0,0,7805,20504,3690.72,0,24195,0,0,1404.9,0,0,0,0,0,0,0,0,0,18,2285.82,0,0,0.28,0,N00691,NIVODA LLP,WORLD D CENTRE ,NIVODA LLP,FEDEX,,,FE,FEDEX,KE910834            ,41952.25,3683408,WA 20230526087,5/26/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS001771,5/31/2023,N00691    ,N2673,IPS/K001754                   ,5/26/2023,02345534462,5/26/2023,398809328800,LAB GROWN CUT & POLISHED DIAMONDS,1,0.82,4.59,1304164,NYC,9850,0,500,0,2770,13120,2361.6,0,15482,0,0,498.6,0,0,0,0,0,0,0,0,0,18,1863,0,0,0.4,0,N00691,NIVODA LLP,NIVODA USA LLC                       .,NIVODA LLP,FEDEX,,,FE,FEDEX,KE910845            ,1125.2,91760,WA 20230526089,5/26/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS001772,5/31/2023,N00691    ,W0800,IPS/K001776                   ,5/27/2023,02345534473,5/27/2023,398852077556,LAB GROWN CUT & POLISHED DIAMONDS,1,2.98,41.24,1326041,AMS,12699,0,0,0,4555,17254,3105.72,0,20360,0,0,819.9,0,0,0,0,0,0,0,0,0,18,2285.82,0,0,0.28,0,N00691,NIVODA LLP,WORLD D CENTRE ,NIVODA LLP,FEDEX,,,FE,FEDEX,KE911025            ,39325.67,3452794,WA 20230526006,5/27/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS001773,5/31/2023,N00691    ,W0800,IPS/K001777                   ,5/27/2023,02345534473,5/27/2023,398852632752,LAB GROWN CUT & POLISHED DIAMONDS,1,0.56,0.19,1325369,AMS,10400,0,500,0,2117,13017,2343.06,0,15360,0,0,381.06,0,0,0,0,0,0,0,0,0,18,1962,0,0,-0.06,0,N00691,NIVODA LLP,WORLD D CENTRE ,NIVODA LLP,FEDEX,,,FE,FEDEX,KE911022            ,36.59,3213,WA 20230526101,5/27/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS001774,5/31/2023,N00691    ,N2828,IPS/K001778                   ,5/27/2023,02345534484,5/27/2023,398852158277,LAB GROWN CUT & POLISHED DIAMONDS,1,1.5,26.62,1325372,VIC,13899,0,2713,0,3070,19682,3542.76,0,23225,0,0,552.6,0,0,0,0,0,0,0,0,0,18,2990.16,0,0,0.24,0,N00691,NIVODA LLP,"NIVODA AUSTRALIA PTY LTD,,,,",NIVODA LLP,FEDEX,,,FE,FEDEX,KE911021            ,25261.35,1356534,WA 20230526121,5/27/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS001775,5/31/2023,N00691    ,N2848,IPS/K001785                   ,5/27/2023,02345534473,5/27/2023,398852292963,LAB GROWN CUT & POLISHED DIAMONDS,1,0.58,0.46,1327950,LON,10400,0,0,0,1305,11705,2106.9,0,13812,0,0,234.9,0,0,0,0,0,0,0,0,0,18,1872,0,0,0.1,0,N00691,NIVODA LLP,"NIVODA LIMITED,,,,,",NIVODA LLP,FEDEX,,,FE,FEDEX,KE827316            ,72.36,5901,WA 20230526100,5/27/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS001776,5/31/2023,N00691    ,W0800,IPS/K001802                   ,5/29/2023,02345534495,5/29/2023,398885983319,LAB GROWN CUT & POLISHED DIAMONDS,1,3.56,69.38,1358489,AMS,12699,0,0,0,6180,18879,3398.22,0,22277,0,0,1112.4,0,0,0,0,0,0,0,0,0,18,2285.82,0,0,-0.22,0,N00691,NIVODA LLP,WORLD D CENTRE ,NIVODA LLP,FEDEX,,,FE,FEDEX,KE911256            ,37900.98,3327706,WA 20230529050,5/29/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS001777,5/31/2023,N00691    ,N2828,IPS/K001838                   ,5/30/2023,02345534521,5/30/2023,398911805390,LAB GROWN CUT & POLISHED DIAMONDS,1,2.87,63.06,1386180,VIC,13899,0,3617,0,4835,22351,4023.18,0,26374,0,0,870.3,0,0,0,0,0,0,0,0,0,18,3152.88,0,0,-0.18,0,N00691,NIVODA LLP,"NIVODA AUSTRALIA PTY LTD,,,,",NIVODA LLP,FEDEX,,,FE,FEDEX,KE911410            ,33673.74,1808280,WA 20230530003,5/30/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS001778,5/31/2023,N00691    ,W0800,IPS/K001842                   ,5/30/2023,02345534510,5/30/2023,398912653500,LAB GROWN CUT & POLISHED DIAMONDS,1,3.32,53.7,1389134,AMS,12699,0,0,0,5367,18066,3251.88,0,21318,0,0,966.06,0,0,0,0,0,0,0,0,0,18,2285.82,0,0,0.12,0,N00691,NIVODA LLP,WORLD D CENTRE ,NIVODA LLP,FEDEX,,,FE,FEDEX,KE911434            ,48597.93,4266898,WA 20230530037,5/30/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS001915,6/5/2023,N00691    ,N2828,IPS/K001863                   ,5/31/2023,02345534543,5/31/2023,398982633684,LAB GROWN CUT & POLISHED DIAMONDS,1,2.15,50.76,1415157,VIC,13899,0,4728,0,3953,22580,4064.4,0,26644,0,0,711.54,0,0,0,0,0,0,0,0,0,18,3352.86,0,0,-0.4,0,N00691,NIVODA LLP,"NIVODA AUSTRALIA PTY LTD,,,,",NIVODA LLP,FEDEX,,,FE,FEDEX,KE911634            ,44024.17,2364098,WA 20230531042,5/31/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS001916,6/5/2023,N00691    ,W0800,IPS/K001876                   ,5/31/2023,02345534532,5/31/2023,398983294372,LAB GROWN CUT & POLISHED DIAMONDS,1,3.33,55.7,1419714,AMS,12699,0,0,0,5367,18066,3251.88,0,21318,0,0,966.06,0,0,0,0,0,0,0,0,0,18,2285.82,0,0,0.12,0,N00691,NIVODA LLP,WORLD D CENTRE ,NIVODA LLP,FEDEX,,,FE,FEDEX,KE911679            ,44912.88,3943351,WA 20230531071,5/31/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
